09/16/14	02:00:28	695	1072	700	4121	578
09/16/14	02:00:30	695	1071	700	4121	578
09/16/14	02:00:31	695	1071	700	4121	577
09/16/14	02:00:33	695	1071	700	4121	577
09/16/14	03:00:26	695	1071	700	4121	578
09/16/14	03:00:28	695	1070	700	4121	578
09/16/14	03:00:30	695	1072	700	4121	578
09/16/14	03:00:31	695	1072	700	4121	577
09/16/14	03:00:33	695	1071	700	4121	577
09/16/14	04:00:26	695	1075	700	4121	579
09/16/14	04:00:28	695	1074	700	4121	578
09/16/14	04:00:30	695	1074	700	4121	578
09/16/14	04:00:31	695	1074	700	4121	578
09/16/14	04:00:33	695	1074	700	4121	578
09/16/14	05:00:26	695	1072	700	4121	579
09/16/14	05:00:28	695	1072	700	4121	579
09/16/14	05:00:30	695	1072	700	4121	578
09/16/14	05:00:32	695	1072	700	4121	578
09/16/14	05:00:33	695	1072	700	4121	578
09/16/14	06:00:26	695	1063	700	4121	579
09/16/14	06:00:28	695	1062	700	4121	578
09/16/14	06:00:30	695	1062	700	4121	578
09/16/14	06:00:32	695	1062	700	4121	578
09/16/14	06:00:33	695	1062	700	4121	578
09/16/14	07:00:26	695	1074	700	4121	579
09/16/14	07:00:28	695	1074	700	4121	579
09/16/14	07:00:30	695	1074	700	4121	578
09/16/14	07:00:32	695	1074	700	4121	578
09/16/14	07:00:33	695	1074	700	4121	578
09/16/14	08:00:26	695	1082	700	4121	580
09/16/14	08:00:28	695	1083	700	4121	579
09/16/14	08:00:30	695	1083	700	4121	579
09/16/14	08:00:32	695	1083	700	4121	578
09/16/14	08:00:33	695	1082	700	4121	578
09/16/14	09:00:26	695	1087	700	4121	580
09/16/14	09:00:28	695	1087	700	4121	580
09/16/14	09:00:30	695	1088	700	4121	579
09/16/14	09:00:32	695	1088	700	4121	579
09/16/14	09:00:33	695	1088	700	4121	579
09/16/14	10:00:26	695	1084	700	4121	580
09/16/14	10:00:28	695	1084	700	4121	580
09/16/14	10:00:30	695	1084	700	4121	579
09/16/14	10:00:32	695	1084	700	4121	579
09/16/14	10:00:33	695	1083	700	4121	578
09/16/14	11:00:26	695	1088	700	4121	580
09/16/14	11:00:28	695	1089	700	4121	579
09/16/14	11:00:30	695	1089	700	4121	579
09/16/14	11:00:32	695	1088	700	4121	579
09/16/14	11:00:33	695	1089	700	4121	578
09/16/14	12:00:26	695	1093	700	4121	580
09/16/14	12:00:28	695	1094	700	4121	579
09/16/14	12:00:30	695	1094	700	4121	579
09/16/14	12:00:32	695	1094	700	4121	579
09/16/14	12:00:33	695	1094	700	4121	578
09/16/14	13:00:26	695	1088	700	4121	580
09/16/14	13:00:28	695	1089	700	4121	579
09/16/14	13:00:30	695	1089	700	4121	579
09/16/14	13:00:32	695	1088	700	4121	578
09/16/14	13:00:33	695	1087	700	4121	578
09/16/14	14:00:26	695	1096	700	4121	580
09/16/14	14:00:28	695	1096	700	4121	580
09/16/14	14:00:30	695	1096	700	4121	580
09/16/14	14:00:32	695	1096	700	4121	580
09/16/14	14:00:33	695	1096	700	4121	579
09/16/14	15:00:26	695	1094	700	4121	581
09/16/14	15:00:28	695	1095	700	4121	580
09/16/14	15:00:30	695	1095	700	4121	580
09/16/14	15:00:32	695	1094	700	4121	579
09/16/14	15:00:33	695	1095	700	4121	579
09/16/14	16:00:26	695	1087	700	4121	581
09/16/14	16:00:28	695	1088	700	4121	580
09/16/14	16:00:30	695	1088	700	4121	580
09/16/14	16:00:32	695	1087	700	4121	579
09/16/14	16:00:33	695	1088	700	4121	579
09/16/14	17:00:26	695	1081	700	4121	580
09/16/14	17:00:28	695	1081	700	4121	580
09/16/14	17:00:30	695	1082	700	4121	579
09/16/14	17:00:32	695	1082	700	4121	579
09/16/14	17:00:33	695	1082	700	4121	579
09/16/14	18:00:26	695	1077	700	4120	580
09/16/14	18:00:28	695	1077	700	4121	579
09/16/14	18:00:30	695	1077	700	4121	579
09/16/14	18:00:32	695	1077	700	4121	578
09/16/14	18:00:33	695	1077	700	4120	578
09/16/14	19:00:26	695	1086	700	4121	580
09/16/14	19:00:28	695	1086	700	4121	579
09/16/14	19:00:30	695	1086	700	4121	578
09/16/14	19:00:32	695	1086	700	4121	578
09/16/14	19:00:33	695	1086	700	4121	578
09/16/14	20:00:26	695	1085	700	4121	579
09/16/14	20:00:28	695	1085	700	4121	578
09/16/14	20:00:30	695	1087	700	4121	578
09/16/14	20:00:32	695	1087	700	4121	578
09/16/14	20:00:33	695	1087	700	4121	577
09/16/14	21:00:26	695	1071	700	4121	578
09/16/14	21:00:28	695	1073	700	4121	578
09/16/14	21:00:30	695	1072	700	4121	577
09/16/14	21:00:32	695	1071	700	4121	577
09/16/14	21:00:33	695	1072	700	4121	577
09/16/14	22:00:26	695	1101	700	4121	578
09/16/14	22:00:28	695	1103	700	4121	578
09/16/14	22:00:30	695	1101	700	4121	577
09/16/14	22:00:32	695	1100	700	4121	577
09/16/14	22:00:33	695	1101	700	4121	577
09/16/14	23:00:26	695	1101	700	4121	578
09/16/14	23:00:28	695	1102	700	4121	578
09/16/14	23:00:30	695	1103	700	4121	577
09/16/14	23:00:32	695	1103	700	4121	577
09/16/14	23:00:34	695	1103	700	4121	577
09/17/14	00:00:26	695	1111	700	4121	580
09/17/14	00:00:28	695	1112	700	4121	579
09/17/14	00:00:30	695	1111	700	4121	579
09/17/14	00:00:32	695	1113	700	4121	579
09/17/14	00:00:34	695	1112	700	4121	578
09/17/14	01:00:26	695	1119	700	4121	581
09/17/14	01:00:28	695	1118	700	4121	580
09/17/14	01:00:30	695	1118	700	4121	580
09/17/14	01:00:32	695	1118	700	4121	579
09/17/14	01:00:34	695	1118	700	4121	580
09/17/14	02:00:26	695	1118	700	4121	582
09/17/14	02:00:28	695	1120	700	4121	581
09/17/14	02:00:30	695	1119	700	4121	581
09/17/14	02:00:32	695	1118	700	4121	580
09/17/14	02:00:34	695	1120	700	4121	580
09/17/14	03:00:26	695	1118	700	4121	582
09/17/14	03:00:28	695	1118	700	4121	581
09/17/14	03:00:30	695	1118	700	4121	581
09/17/14	03:00:32	695	1118	700	4121	581
09/17/14	03:00:34	695	1118	700	4121	581
09/17/14	04:00:26	695	1118	700	4121	582
09/17/14	04:00:28	695	1117	700	4121	582
09/17/14	04:00:30	695	1118	700	4121	581
09/17/14	04:00:32	695	1119	700	4121	581
09/17/14	04:00:34	695	1117	700	4121	581
09/17/14	05:00:26	695	1114	700	4121	582
09/17/14	05:00:28	695	1115	700	4121	582
09/17/14	05:00:30	695	1114	700	4121	581
09/17/14	05:00:32	695	1114	700	4121	581
09/17/14	05:00:34	695	1115	700	4121	580
09/17/14	06:00:26	695	1096	700	4121	582
09/17/14	06:00:28	695	1097	700	4121	582
09/17/14	06:00:30	695	1097	700	4121	581
09/17/14	06:00:32	695	1096	700	4121	581
09/17/14	06:00:34	695	1097	700	4121	581
09/17/14	07:00:26	695	1109	700	4121	582
09/17/14	07:00:28	695	1111	700	4121	582
09/17/14	07:00:30	695	1110	700	4121	581
09/17/14	07:00:32	695	1111	700	4121	581
09/17/14	07:00:34	695	1111	700	4121	580
09/17/14	08:00:26	695	1016	700	4121	581
09/17/14	08:00:28	695	1017	700	4121	580
09/17/14	08:00:30	695	1017	700	4121	579
09/17/14	08:00:32	695	1017	700	4121	579
09/17/14	08:00:34	695	1017	700	4121	579
09/17/14	09:00:26	695	1098	700	4121	580
09/17/14	09:00:28	695	1098	700	4121	579
09/17/14	09:00:30	695	1098	700	4121	579
09/17/14	09:00:32	695	1099	700	4121	579
09/17/14	09:00:34	695	1098	700	4121	578
09/17/14	10:00:26	695	1104	700	4121	580
09/17/14	10:00:28	695	1105	700	4121	579
09/17/14	10:00:30	695	1104	700	4121	579
09/17/14	10:00:32	695	1104	700	4121	578
09/17/14	10:00:34	695	1105	700	4121	578
09/17/14	11:00:26	695	1101	700	4121	579
09/17/14	11:00:28	695	1101	700	4121	578
09/17/14	11:00:30	695	1101	700	4121	578
09/17/14	11:00:32	695	1102	700	4121	578
09/17/14	11:00:34	695	1102	700	4121	578
09/17/14	12:00:26	695	1097	700	4121	578
09/17/14	12:00:28	695	1099	700	4121	577
09/17/14	12:00:30	695	1098	700	4121	577
09/17/14	12:00:32	695	1098	700	4121	576
09/17/14	12:00:34	695	1097	700	4121	576
09/17/14	13:00:26	695	1097	700	4121	577
09/17/14	13:00:28	695	1097	700	4121	577
09/17/14	13:00:30	695	1097	700	4121	576
09/17/14	13:00:32	695	1098	700	4121	576
09/17/14	13:00:34	695	1097	700	4121	576
09/17/14	14:00:26	695	1098	700	4121	577
09/17/14	14:00:28	695	1099	700	4121	576
09/17/14	14:00:30	695	1099	700	4121	576
09/17/14	14:00:32	695	1098	700	4121	576
09/17/14	14:00:34	695	1098	700	4121	576
09/17/14	15:00:26	695	1099	700	4121	577
09/17/14	15:00:28	695	1099	700	4121	576
09/17/14	15:00:30	695	1099	700	4121	576
09/17/14	15:00:32	695	1100	700	4121	576
09/17/14	15:00:34	695	1099	700	4121	575
09/17/14	16:00:26	695	1100	700	4121	577
09/17/14	16:00:28	695	1100	700	4121	577
09/17/14	16:00:30	695	1100	700	4121	576
09/17/14	16:00:32	695	1100	700	4121	576
09/17/14	16:00:34	695	1101	700	4121	576
09/17/14	17:00:26	695	1102	700	4121	578
09/17/14	17:00:28	695	1103	700	4121	577
09/17/14	17:00:30	695	1102	700	4121	577
09/17/14	17:00:32	695	1102	700	4121	576
09/17/14	17:00:34	695	1102	700	4121	576
09/17/14	18:00:26	695	1100	700	4121	578
09/17/14	18:00:28	695	1101	700	4121	577
09/17/14	18:00:30	695	1101	700	4121	577
09/17/14	18:00:32	695	1101	700	4121	576
09/17/14	18:00:34	695	1101	700	4121	576
09/17/14	19:00:26	695	1095	700	4121	578
09/17/14	19:00:28	695	1094	700	4121	577
09/17/14	19:00:30	695	1095	700	4121	576
09/17/14	19:00:32	695	1095	700	4121	576
09/17/14	19:00:34	695	1095	700	4121	576
09/17/14	20:00:26	695	1086	700	4121	577
09/17/14	20:00:28	695	1085	700	4121	576
09/17/14	20:00:30	695	1088	700	4121	576
09/17/14	20:00:32	695	1088	700	4121	575
09/17/14	20:00:34	695	1088	700	4121	575
09/17/14	21:00:26	695	1078	700	4121	576
09/17/14	21:00:28	695	1079	700	4121	575
09/17/14	21:00:30	695	1079	700	4121	575
09/17/14	21:00:32	695	1079	700	4121	574
09/17/14	21:00:34	695	1080	700	4121	574
09/17/14	22:00:26	695	1051	700	4121	575
09/17/14	22:00:28	695	1055	700	4121	574
09/17/14	22:00:30	695	1053	700	4121	574
09/17/14	22:00:32	695	1053	700	4121	574
09/17/14	22:00:34	695	1053	700	4121	573
09/17/14	23:00:26	695	1051	700	4121	573
09/17/14	23:00:28	695	1051	700	4121	573
09/17/14	23:00:30	695	1052	700	4121	572
09/17/14	23:00:32	695	1053	700	4121	572
09/17/14	23:00:34	695	1053	700	4121	572
09/18/14	00:00:26	695	1065	700	4121	570
09/18/14	00:00:28	695	1065	700	4121	570
09/18/14	00:00:30	695	1063	700	4121	569
09/18/14	00:00:32	695	1064	700	4121	569
09/18/14	00:00:34	695	1066	700	4121	568
09/18/14	01:00:26	695	1061	700	4121	572
09/18/14	01:00:28	695	1062	700	4121	571
09/18/14	01:00:30	695	1063	700	4121	570
09/18/14	01:00:32	695	1063	700	4121	570
09/18/14	01:00:34	695	1065	700	4121	570
09/18/14	02:00:26	695	1066	700	4121	573
09/18/14	02:00:28	695	1068	700	4121	572
09/18/14	02:00:30	695	1069	700	4121	571
09/18/14	02:00:32	695	1068	700	4121	571
09/18/14	02:00:34	695	1069	700	4121	571
09/18/14	03:00:26	695	1071	700	4121	574
09/18/14	03:00:28	695	1073	700	4121	573
09/18/14	03:00:30	695	1073	700	4121	573
09/18/14	03:00:32	695	1074	700	4121	572
09/18/14	03:00:34	695	1074	700	4121	572
09/18/14	04:00:26	695	1074	700	4121	575
09/18/14	04:00:28	695	1076	700	4121	574
09/18/14	04:00:30	695	1079	700	4121	574
09/18/14	04:00:32	695	1077	700	4121	573
09/18/14	04:00:34	695	1079	700	4121	573
09/18/14	05:00:26	695	1079	700	4121	576
09/18/14	05:00:28	695	1082	700	4121	576
09/18/14	05:00:30	695	1083	700	4121	575
09/18/14	05:00:32	695	1083	700	4121	574
09/18/14	05:00:34	695	1083	700	4121	574
09/18/14	06:00:26	695	1080	700	4121	577
09/18/14	06:00:28	695	1082	700	4121	576
09/18/14	06:00:30	695	1083	700	4121	575
09/18/14	06:00:32	695	1083	700	4121	575
09/18/14	06:00:34	695	1083	700	4121	575
09/18/14	07:00:27	695	1088	700	4121	577
09/18/14	07:00:28	695	1089	700	4121	576
09/18/14	07:00:30	695	1089	700	4121	576
09/18/14	07:00:32	695	1088	700	4121	575
09/18/14	07:00:34	695	1089	700	4121	575
09/18/14	08:00:27	695	1090	700	4121	577
09/18/14	08:00:28	695	1091	700	4121	576
09/18/14	08:00:30	695	1091	700	4121	576
09/18/14	08:00:32	695	1090	700	4121	576
09/18/14	08:00:34	695	1090	700	4121	575
09/18/14	09:00:27	695	1094	700	4121	578
09/18/14	09:00:28	695	1094	700	4121	578
09/18/14	09:00:30	695	1093	700	4121	577
09/18/14	09:00:32	695	1094	700	4121	577
09/18/14	09:00:34	695	1094	700	4121	577
09/18/14	10:00:27	695	1092	700	4121	578
09/18/14	10:00:28	695	1092	700	4121	578
09/18/14	10:00:30	695	1092	700	4121	578
09/18/14	10:00:32	695	1093	700	4121	577
09/18/14	10:00:34	695	1092	700	4121	577
09/18/14	11:00:27	695	1089	700	4121	579
09/18/14	11:00:28	695	1089	700	4121	579
09/18/14	11:00:30	695	1088	700	4121	578
09/18/14	11:00:32	695	1088	700	4121	578
09/18/14	11:00:34	695	1089	700	4121	578
09/18/14	12:00:27	695	1078	700	4121	580
09/18/14	12:00:28	695	1076	700	4121	579
09/18/14	12:00:30	695	1076	700	4121	579
09/18/14	12:00:32	695	1076	700	4121	579
09/18/14	12:00:34	695	1076	700	4121	578
09/18/14	13:00:27	695	1068	700	4121	580
09/18/14	13:00:28	695	1068	700	4121	579
09/18/14	13:00:30	695	1068	700	4121	579
09/18/14	13:00:32	695	1068	700	4121	579
09/18/14	13:00:34	695	1068	700	4121	578
09/18/14	14:00:27	695	1065	700	4121	580
09/18/14	14:00:28	695	1066	700	4121	579
09/18/14	14:00:30	695	1066	700	4121	579
09/18/14	14:00:32	695	1067	700	4121	578
09/18/14	14:00:34	695	1068	700	4121	578
09/18/14	15:00:27	695	1074	700	4121	580
09/18/14	15:00:28	695	1074	700	4121	579
09/18/14	15:00:30	695	1073	700	4121	579
09/18/14	15:00:32	695	1074	700	4121	578
09/18/14	15:00:34	695	1072	700	4121	578
09/18/14	16:00:27	695	1067	700	4121	580
09/18/14	16:00:28	695	1068	700	4121	580
09/18/14	16:00:30	695	1068	700	4121	579
09/18/14	16:00:32	695	1066	700	4121	579
09/18/14	16:00:34	695	1068	700	4121	579
09/18/14	17:00:27	695	1074	700	4121	581
09/18/14	17:00:28	695	1072	700	4121	580
09/18/14	17:00:30	695	1074	700	4121	579
09/18/14	17:00:32	695	1074	700	4121	579
09/18/14	17:00:34	695	1074	700	4121	579
09/18/14	18:00:27	695	1052	700	4121	580
09/18/14	18:00:28	695	1052	700	4121	579
09/18/14	18:00:30	695	1054	700	4121	579
09/18/14	18:00:32	695	1054	700	4121	578
09/18/14	18:00:34	695	1055	700	4121	578
09/18/14	19:00:27	695	1071	700	4121	579
09/18/14	19:00:28	695	1071	700	4121	578
09/18/14	19:00:30	695	1070	700	4121	578
09/18/14	19:00:32	695	1071	700	4121	577
09/18/14	19:00:34	695	1072	700	4121	577
09/18/14	20:00:27	695	1057	700	4121	579
09/18/14	20:00:28	695	1059	700	4121	578
09/18/14	20:00:30	695	1060	700	4121	578
09/18/14	20:00:32	695	1060	700	4121	577
09/18/14	20:00:34	695	1060	700	4121	577
09/18/14	21:00:27	695	1006	700	4121	578
09/18/14	21:00:29	695	1005	700	4121	578
09/18/14	21:00:30	695	1007	700	4121	578
09/18/14	21:00:32	695	1006	700	4121	577
09/18/14	21:00:34	695	1003	700	4121	577
09/18/14	22:00:27	695	1049	700	4121	578
09/18/14	22:00:29	695	1049	700	4121	577
09/18/14	22:00:30	695	1050	700	4121	577
09/18/14	22:00:32	695	1049	700	4121	577
09/18/14	22:00:34	695	1049	700	4121	576
09/18/14	23:00:27	695	1037	700	4121	577
09/18/14	23:00:29	695	1038	700	4121	577
09/18/14	23:00:30	695	1038	700	4121	576
09/18/14	23:00:32	695	1038	700	4121	576
09/18/14	23:00:34	695	1037	700	4121	576
09/19/14	00:00:27	695	1057	700	4121	578
09/19/14	00:00:29	695	1058	700	4121	577
09/19/14	00:00:30	695	1058	700	4121	577
09/19/14	00:00:32	695	1057	700	4121	577
09/19/14	00:00:34	695	1058	700	4121	577
09/19/14	01:00:27	695	1057	700	4121	578
09/19/14	01:00:29	695	1058	700	4121	578
09/19/14	01:00:30	695	1057	700	4120	578
09/19/14	01:00:32	695	1059	700	4121	577
09/19/14	01:00:34	695	1058	700	4121	577
09/19/14	02:00:27	695	1065	700	4121	579
09/19/14	02:00:29	695	1065	700	4121	578
09/19/14	02:00:30	695	1066	700	4121	577
09/19/14	02:00:32	695	1065	700	4121	577
09/19/14	02:00:34	695	1066	700	4121	577
09/19/14	03:00:27	695	1060	700	4121	579
09/19/14	03:00:29	695	1061	700	4121	578
09/19/14	03:00:30	695	1062	700	4121	578
09/19/14	03:00:32	695	1063	700	4121	577
09/19/14	03:00:34	695	1061	700	4121	577
09/19/14	04:00:27	695	1077	700	4121	579
09/19/14	04:00:29	695	1076	700	4121	578
09/19/14	04:00:30	695	1077	700	4121	578
09/19/14	04:00:32	695	1075	700	4121	578
09/19/14	04:00:34	695	1076	700	4121	578
09/19/14	05:00:27	695	1067	700	4121	580
09/19/14	05:00:29	695	1067	700	4121	579
09/19/14	05:00:30	695	1068	700	4121	579
09/19/14	05:00:32	695	1067	700	4121	578
09/19/14	05:00:34	695	1068	700	4121	578
09/19/14	06:00:27	695	1071	700	4121	580
09/19/14	06:00:29	695	1071	700	4121	579
09/19/14	06:00:30	695	1072	700	4121	579
09/19/14	06:00:32	695	1072	700	4121	579
09/19/14	06:00:34	695	1072	700	4121	578
09/19/14	07:00:27	695	1057	700	4121	580
09/19/14	07:00:29	695	1056	700	4121	579
09/19/14	07:00:30	695	1056	700	4121	579
09/19/14	07:00:32	695	1056	700	4121	578
09/19/14	07:00:34	695	1054	700	4121	578
09/19/14	08:00:27	695	1066	700	4121	580
09/19/14	08:00:29	695	1054	700	4121	579
